"89","XX","","1","1","1","on 20 November 2015","ANONYMOUS","... it is not responding at all so i'm not satisfied with the product","i have ordered the memory card two months before some around 30th September and now it is not responding at all so i'm not satisfied with the product"
"90","XX","","1","2","2","on 24 January 2015","ANONYMOUS","One Star","Tranfer of files not fast as mentioned- 48mb/s."
"91","XX","","1","1","1","on 8 November 2015","ANONYMOUS","After sale service is poor","My stop working in 4months.I called samsung care they told me to bring card at service centre which 500 kms away and they refuse to accept courier ."
"92","XX","","1","1","1","on 2 September 2015","ANONYMOUS","Not satisfied with this product alone","This is not a class 10 at all and the transfer rate is just 3-4 Mbps which is well below than a class 6 SD card. Am not satisfied with this product"
"93","XX","","1","1","1","on 3 February 2015","ANONYMOUS","dhoka","I got damage means corrupted memory card...<br />Dhoka diya hai....amazon walo ne...aur non refundable hai ye...aisa bol rahe hai...helpline wale.."
"94","XX","","1","0","0","on 26 February 2016","ANONYMOUS","Pathetic product.","Pathetic product. Bought two numbers, both failed within 3 months of purchase. Lost all data. And unit rendered useless. No amount of attempts successful in recovering the units.<br /><br />Never expected brand name SAMSUNG to deliver such products and also Amazon also should take necessary steps to blacklist such products or issue warnings<br /><br />we still have faith with Samsung to do something to retain it brand value and recall the units from the VICTIMS"
"95","XX","","1","1","1","on 3 December 2015","ANONYMOUS","Bad service.","This card gives maximum 25-28 mbps speed.which is half of that claimed speed. Bad service...I would recommended SANDISK instead. DO NOT BUY THIS.."
"96","XX","","1","1","1","on 11 February 2016","ANONYMOUS","Very Worst SD card,","I had purchased this SD card before 6 Months, but Now It's not working. Very worst service of samsung. I suggested to all Never but this SD card."
"97","XX","","1","1","1","on 26 December 2015","ANONYMOUS","DON'T BUY WASTE OF MONEY","DON'T BUY WASTE OF MONEY,NOT DETECTING IN MOBILE,CARD READERS ANY WHERE,SO MUCH OF PROBLEMS EVERY TIME.MY SUGGESTION IS GO FOR SOME OTHER BRANDS."
"98","XX","","1","1","1","on 1 November 2015","ANONYMOUS","any time hang over and do not open any file ...","any time hang over and do not open any file for some time failure shown. so please improve this products.<br /><br />thanks<br />chainaram suthar"
"99","XX","","1","1","1","on 6 November 2015","ANONYMOUS","Very bad product. I've used it only 2 months and ...","Very bad product. I've used it only 2 months and now its showing error. I lost all my photos , videos and data's around 21 GB. Hate the product."
